"ITTER107"	"Territorio"	"TIPO_DATO_ISTR"	"Tipo dato"	"SEXISTAT1"	"Sesso"	"CITTADINANZA"	"Cittadinanza"	"ORDINESCOL2"	"Ordine scolastico"	"NATGIUR1"	"Gestione della scuola"	"TIME"	"Seleziona anno (anno t= anno sc. t-1 / t)"	"Value"	"Flag Codes"	"Flags"
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	10590		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	82637		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	77370		
"ITC1"	"Piemonte"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	160007		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	2603		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	2466		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	5069		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	2603		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	2466		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	5069		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	179		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	172		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	351		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	2782		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	2638		
"ITC2"	"Valle d'Aosta / Vallée d'Aoste"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	5420		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	23954		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	22648		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	46602		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	23954		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	22648		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	46602		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	2601		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	2521		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	5122		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	26555		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	25169		
"ITC3"	"Liguria"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	51724		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	181641		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	170754		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	352395		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	181641		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	170754		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	352395		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	19618		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	18271		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	37889		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	201259		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	189025		
"ITC4"	"Lombardia"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	390284		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	216974		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	204399		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	421373		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	193206		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	182023		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	375229		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	23768		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	22376		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	46144		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	14075		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	13400		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	27475		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	231049		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	217799		
"ITD"	"Nord-est"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	448848		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	23768		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	22376		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	46144		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	23768		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	22376		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	46144		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	686		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	634		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	1320		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	24454		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	23010		
"ITDA"	"Trentino Alto Adige / Südtirol"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	47464		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	12389		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	11448		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	23837		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	12389		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	11448		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	23837		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	131		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	136		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	267		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	12520		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	11584		
"ITD1"	"Provincia Autonoma Bolzano / Bozen"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	24104		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	11379		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	10928		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	22307		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	11379		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	10928		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	22307		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	555		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	498		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	1053		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	11934		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	11426		
"ITD2"	"Provincia Autonoma Trento"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	23360		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	92155		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	87154		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	179309		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	92155		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	87154		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	179309		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	6365		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	6023		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PRI"	"privata"	"2018"	"2018"	12388		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	98520		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	93177		
"ITD3"	"Veneto"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"ALL"	"totale"	"2018"	"2018"	191697		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	21396		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"F"	"femmine"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	20097		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"T"	"totale"	"ITL"	"italiano-a"	"PRI"	"primaria"	"PUB"	"pubblica"	"2018"	"2018"	41493		
"ITD4"	"Friuli-Venezia Giulia"	"ENR"	"iscritti "	"M"	"maschi"	"ITL"	"italiano-a"	"PRI"	"primaria"	"STA"	"statale"	"2018"	"2018"	21396		
